round,client_22_removal_criterion,client_8_removal_criterion,client_95_removal_criterion,client_42_removal_criterion,client_31_removal_criterion,client_90_removal_criterion,client_80_removal_criterion,client_70_removal_criterion,client_50_removal_criterion,client_91_removal_criterion,client_49_removal_criterion,client_25_removal_criterion,client_23_removal_criterion,client_87_removal_criterion,client_47_removal_criterion,client_20_removal_criterion,client_4_removal_criterion,client_32_removal_criterion,client_39_removal_criterion,client_58_removal_criterion,client_65_removal_criterion,client_83_removal_criterion,client_53_removal_criterion,client_21_removal_criterion,client_9_removal_criterion,client_94_removal_criterion,client_11_removal_criterion,client_68_removal_criterion,client_26_removal_criterion,client_60_removal_criterion,client_63_removal_criterion,client_27_removal_criterion,client_24_removal_criterion,client_78_removal_criterion,client_97_removal_criterion,client_81_removal_criterion,client_62_removal_criterion,client_29_removal_criterion,client_79_removal_criterion,client_28_removal_criterion,client_13_removal_criterion,client_40_removal_criterion,client_98_removal_criterion,client_2_removal_criterion,client_1_removal_criterion,client_45_removal_criterion,client_57_removal_criterion,client_6_removal_criterion,client_72_removal_criterion,client_30_removal_criterion,client_99_removal_criterion,client_76_removal_criterion,client_37_removal_criterion,client_36_removal_criterion,client_67_removal_criterion,client_10_removal_criterion,client_88_removal_criterion,client_43_removal_criterion,client_55_removal_criterion,client_59_removal_criterion,client_16_removal_criterion,client_86_removal_criterion,client_15_removal_criterion,client_93_removal_criterion,client_56_removal_criterion,client_12_removal_criterion,client_0_removal_criterion,client_82_removal_criterion,client_92_removal_criterion,client_35_removal_criterion,client_51_removal_criterion,client_84_removal_criterion,client_71_removal_criterion,client_3_removal_criterion,client_7_removal_criterion,client_38_removal_criterion,client_14_removal_criterion,client_69_removal_criterion,client_18_removal_criterion,client_74_removal_criterion,client_34_removal_criterion,client_48_removal_criterion,client_73_removal_criterion,client_77_removal_criterion,client_41_removal_criterion,client_17_removal_criterion,client_52_removal_criterion,client_44_removal_criterion,client_89_removal_criterion,client_46_removal_criterion,client_75_removal_criterion,client_61_removal_criterion,client_64_removal_criterion,client_54_removal_criterion,client_85_removal_criterion,client_66_removal_criterion,client_33_removal_criterion,client_96_removal_criterion,client_5_removal_criterion
12,1.6824323415756224,1.0274159312248228,6.7356486260890955,1.0921033799648285,1.6691421449184416,5.224069947004318,1.4437953770160674,1.2792454838752747,0.9747031152248382,6.504865950345993,0.9355406105518341,0.974844878911972,1.9541839301586152,5.545966833829879,1.4907745897769928,1.6590845704078674,1.1039683341979978,1.5537669599056245,1.3387036859989165,1.4810695528984068,1.5219386637210846,5.607677239179611,0.7658061861991882,1.5111983239650726,1.521954882144928,6.151572030782699,5.134285205602645,1.6414200723171233,1.4187871932983398,0.6502461552619935,1.6444102704524992,1.9553342938423157,1.6735195875167845,0.8995279490947723,6.064201921224594,5.965259641408919,1.9647035598754883,0.807366919517517,1.1013052225112916,1.9754400610923766,5.598728591203689,0.7303936362266541,7.160262078046798,1.24440780878067,5.818029195070267,0.9453684329986572,1.9232455909252166,1.6018411993980408,0.8263454675674439,1.3529051423072813,4.636178249120712,0.5493450105190277,0.42794468998908997,1.0857752323150633,1.5237453699111938,6.536683338880539,5.038712567090989,0.9745804607868195,1.3460223436355592,1.7614575266838073,5.004475408792496,6.555681520700455,6.057870227098465,7.2342282116413115,1.8711702644824981,6.6179259121418,5.818156331777573,6.513959544897079,6.007910221815109,1.3351454079151153,1.109344804286957,6.264377671480179,0.5982319593429566,1.4619583904743194,1.2998302221298217,1.1687985599040984,6.021560400724411,1.7051087737083435,0.8696276009082794,0.40804206132888793,1.8543128311634063,0.8592777252197266,1.188044536113739,0.8328090965747833,0.4057217359542846,6.278964096307754,0.4007362604141235,1.0410127818584443,6.748949867486953,1.0623825430870055,1.16715629696846,1.7027921378612518,1.1195848822593688,1.6673451840877531,6.28707475066185,1.5772187292575834,1.688054519891739,7.015012365579605,0.5753100574016571
13,1.7408582448959349,1.079956990480423,7.291938912868499,1.0835201442241669,1.8415999710559845,5.428718101978302,1.6596700847148895,1.412799847126007,0.9151884078979492,6.951653850078583,1.0010212898254394,1.0539289474487306,1.9290160059928894,5.852361845970154,1.5951806962490083,1.9459413528442382,1.0932205259799956,1.8914620637893678,1.451839429140091,1.4921426475048063,1.7560710668563844,5.905856442451477,0.8016919910907746,1.612661051750183,1.6137808680534362,6.501806962490082,5.542484414577484,1.8398457646369935,1.4406918466091156,0.825846779346466,1.7480477690696714,2.1403202652931212,1.8410871863365172,1.0070731878280639,6.367770671844482,6.3735964179039,2.1177810668945307,0.8425159811973572,1.0955712795257568,2.2837346315383913,5.9865884423255915,0.7324609220027923,7.763415741920471,1.3174152314662932,6.162739419937133,0.9877205908298492,2.039062917232513,1.6365888655185699,0.9363070607185363,1.4462819755077363,4.985499215126037,0.5420490026473999,0.567264848947525,1.129815411567688,1.7010458171367646,7.031048047542572,5.25712286233902,0.9348969638347625,1.4533635973930359,1.8217450261116026,5.1204695940017695,7.04588143825531,6.445017981529236,7.743267452716828,1.9888102769851683,7.040000784397125,6.177315270900726,6.823496019840241,6.5126173257827755,1.616012740135193,1.2030514359474183,6.809071826934814,0.5952621877193451,1.5339473247528077,1.3089350283145904,1.3250237703323364,6.25271269083023,1.8194411039352416,0.9410003840923309,0.47237797975540163,2.0781491875648497,1.0141115188598633,1.3209908306598663,0.9950817644596099,0.4119424343109131,6.776738727092743,0.40504122376441953,1.065981501340866,7.290290904045104,1.0987975716590879,1.1867338359355926,1.870964241027832,1.204747837781906,1.8396170020103455,6.66587895154953,1.693648886680603,1.6628772139549255,7.316710937023163,0.699800306558609
14,2.0979575514793396,1.2973423600196836,7.9215512573719025,1.3600712835788726,2.248265367746353,5.824634462594986,1.8266825735569001,1.7205602049827575,1.1883520781993866,7.536935240030289,1.3135794222354888,1.2890774726867673,2.2195325970649717,6.244027239084244,1.88743177652359,2.1858430445194243,1.6159386873245238,2.023094880580902,1.6530094742774963,1.7743300497531889,1.9081709563732145,6.220275086164475,1.050421416759491,1.70783069729805,1.8128591477870941,6.888354343175888,5.859809154272079,2.009685182571411,1.624290359020233,0.9870030045509338,2.1452379465103144,2.569377452135086,2.098964637517929,1.4144138753414155,6.933926731348038,6.918654650449753,2.4850057005882262,1.2287170708179473,1.4943296611309052,2.472372633218765,6.289920979738236,1.0535214841365814,8.354735201597213,1.6144743025302888,6.687322348356247,1.196314090490341,2.4993102729320524,1.9942399084568023,1.1581446409225464,1.8232100307941437,5.419743043184281,0.7956163227558136,0.7116344928741455,1.39522784948349,1.903717613220215,7.459182757139206,5.710592681169509,1.156081849336624,1.7065186858177184,1.9332658886909484,5.506018251180649,7.583663493394852,6.9209702670574185,8.284679919481277,2.3666669249534604,7.537479847669601,6.404249691963196,7.324395054578781,7.013785773515701,1.6965704560279846,1.430918997526169,7.388532561063767,0.7303370714187621,1.8181024372577665,1.615694350004196,1.6173405826091767,6.660740858316421,2.1559261143207546,1.0852664530277252,0.7159184098243714,2.2844474852085113,1.203493905067444,1.662095022201538,1.2692306220531462,0.6381683170795441,7.148145145177841,0.5784934937953948,1.3093293249607085,7.8009657800197605,1.3260557055473328,1.452062439918518,2.2351105034351346,1.4212318003177642,2.1275111377239226,7.110701447725296,1.9919248223304749,2.1104053080081937,8.014871782064438,0.6411774218082428
15,2.113653630018234,1.3264394402503967,8.518340730667113,1.4480595052242278,2.2536425054073335,6.07096506357193,2.053194177150726,1.8794279158115386,1.1819788694381714,7.929055213928223,1.5570195376873015,1.3181340277194977,2.4915252625942226,6.633712685108185,1.9428391695022582,2.2783413529396053,1.5645702958106993,1.9517302334308622,1.7163859605789185,1.9110474407672882,2.125484371185302,6.559432053565979,0.9250521719455719,1.8731155514717102,1.87821444272995,7.576175951957702,6.209905815124512,2.1316920101642607,1.7408840537071228,1.0830705702304841,2.1301157891750337,2.686319553852081,2.4180376052856447,1.4246409237384796,7.279691827297211,7.567615211009979,2.8071414887905117,1.1666759252548218,1.4850551784038541,2.4871970653533935,6.545739114284515,0.904561710357666,8.69771455526352,1.8955128967761994,7.083842515945434,1.1546652138233184,2.635982346534729,2.1701605856418613,1.1369161903858185,2.047039198875427,5.583744323253631,0.8079241156578064,0.750331836938858,1.589334958791733,1.9243397414684296,7.955264067649842,5.755341386795044,1.2345457375049589,1.9036012351512908,2.177171844244003,5.6041262388229365,8.055138230323792,7.1952122211456295,8.863396048545837,2.6041677296161647,8.142196762561797,6.5912300765514376,7.727264416217803,7.529953670501709,1.724911516904831,1.593597799539566,7.876661062240601,0.6717200696468353,1.9046618700027464,1.6099439442157744,1.7498441576957702,7.10841611623764,2.227052593231201,1.210683888196945,0.6292487859725953,2.4140047073364257,1.1590282440185546,1.7229216396808624,1.242239463329315,0.5221379220485687,7.3294149279594425,0.7169873118400574,1.2793613910675048,8.343609476089476,1.420734316110611,1.5738673090934754,2.3049765944480898,1.6888182222843169,2.2797460079193117,7.555208075046539,2.0224697768688205,2.1800151228904725,8.47400268316269,0.7727673053741454
16,2.4035280108451844,1.4804764747619628,8.86459435224533,1.350100576877594,2.405082833766937,6.234584844112396,2.32352283000946,1.963981533050537,1.2383278608322144,8.365830624103546,1.5190205931663514,1.5378758907318115,2.482460594177246,6.72166668176651,2.017747366428375,2.687730967998504,1.6247902035713195,2.30158349275589,1.8197301983833312,2.0505446314811704,2.4172019600868224,6.655158066749573,1.1563633203506472,1.9163127064704895,2.1760753750801083,7.753499710559844,6.390557992458343,2.2050636529922483,1.928803527355194,1.0754951000213622,2.353966677188873,2.915390384197235,2.481618463993072,1.5159595489501954,7.608663380146026,7.875448763370514,3.0456316947937014,1.4893871188163759,1.615677011013031,2.681890404224396,6.865151631832123,0.9248144030570984,9.226514768600465,2.0329775810241695,7.353634655475616,1.2351212859153746,2.6291918396949767,2.269058060646057,1.2320743322372436,2.014495170116424,5.8823567628860465,1.126020538806915,0.8676375150680542,1.555095624923706,2.2702832102775576,8.577492821216584,6.002904880046844,1.3540571093559266,2.033930468559265,2.2295036196708677,5.970643389225006,8.735481774806974,7.509653151035309,9.277398347854614,2.8309461832046505,8.440251648426056,6.841344726085663,8.056532740592957,7.858905339241027,1.8988254427909852,1.5699655055999755,8.255594277381897,0.8001017570495604,2.168589901924133,1.8061638355255125,1.8977244019508361,7.376274681091309,2.490177607536316,1.1819787263870238,0.7697568655014038,2.685320115089416,1.3389338850975037,1.7745014190673827,1.3573036432266237,0.6640417098999023,7.436334478855133,0.7671529650688171,1.406529653072357,8.813280081748964,1.3636695325374601,1.6477967858314513,2.4819920301437377,1.8693053364753724,2.2797267198562623,7.968465828895568,2.088194251060486,2.421437299251556,8.956610631942748,0.7996026277542114
17,2.703700578212738,1.6628870129585265,9.58542596101761,1.7568260908126831,2.713650643825531,6.58610963821411,2.4097442746162416,2.2483059883117678,1.228235125541687,8.833867228031158,1.8190597057342528,1.6602964043617248,2.942570078372955,7.072639763355254,2.2414697051048273,2.761015391349792,1.7886364221572877,2.6107466578483582,2.083904457092285,2.2663307309150698,2.631944942474365,6.964689648151397,1.1546812772750854,2.101986980438232,2.2223245978355406,8.172353386878966,6.670502781867981,2.5457260966300965,2.0458701252937312,1.2562452793121337,2.6363123297691344,3.209915482997894,2.6419943451881407,1.476193916797638,8.162492239475249,8.23291139602661,3.325648832321167,1.6475712537765501,1.6482621669769288,2.903770005702972,7.201216673851013,1.025078582763672,9.781012737751007,2.1874417781829836,7.776578629016876,1.2643444061279296,2.9547204494476316,2.576192307472229,1.3659747600555419,2.2773056387901307,6.05450187921524,1.1084229469299316,0.8505126237869262,1.8422629475593566,2.4522851228713987,8.99456695318222,6.32729297876358,1.3423091173171995,2.2681167960166935,2.4988006830215452,6.1911784410476685,9.221033465862273,8.02403390407562,9.85376660823822,3.1947173118591308,8.492811369895934,7.122428941726684,8.543535041809081,8.409713017940522,2.0867340803146366,1.8282524943351743,8.678769969940184,0.9437429785728455,2.5300028443336484,2.095073127746582,2.119407272338867,7.8265551090240475,2.7066743493080136,1.2196918249130249,0.7017884731292725,3.055043828487396,1.6402605533599852,1.877235507965088,1.6164498448371887,0.7436852693557738,7.737796890735626,0.7880170583724976,1.4911282181739807,9.37630352973938,1.4383169829845428,1.9306734323501586,2.6283187985420224,1.9379132747650145,2.5469265222549438,8.248898959159852,2.5748958587646484,2.628094506263733,9.569280827045441,0.8508152246475219
18,2.8738117933273313,1.8809951424598694,9.918745017051696,1.714556908607483,2.9095337629318236,6.686841535568237,2.4631951093673705,2.379651093482971,1.4428274393081666,9.517330837249755,1.9169877767562866,1.7852065443992615,3.0955995202064512,7.2514200687408445,2.4688238859176637,2.7787036538124084,1.802979552745819,2.5827345371246335,2.144117152690887,2.440550947189331,2.753042101860046,7.132168734073639,1.1315375447273255,2.3914374351501464,2.2537863492965697,8.586721122264862,6.816554486751556,2.8877251625061033,2.24627845287323,1.2886151909828185,3.004376971721649,3.296170401573181,3.051203191280365,1.6148197531700133,8.56871199607849,8.793535208702089,3.593792474269867,1.7104937434196472,1.896171534061432,3.1899473071098323,7.405127930641174,1.104908502101898,10.376538264751435,2.515815651416778,8.031670534610747,1.469456422328949,3.0027516722679137,2.7168534755706784,1.586581218242645,2.6198561668395994,6.194584798812866,1.2044869661331177,1.019074833393097,1.7796209812164305,2.6270444989204402,9.527960944175721,6.451323068141938,1.3169721007347106,2.5792133331298825,2.6598889589309693,6.548746478557587,9.71857670545578,8.155581200122834,10.278497564792634,3.3525960803031922,9.098442447185516,7.475710129737854,8.754269170761107,8.74196788072586,2.1872134804725647,1.8141565322875977,9.224918782711029,1.210559546947479,2.616814112663269,2.188791263103485,2.1883765816688534,8.081900787353515,2.932379949092865,1.3039264559745787,0.9075724840164184,3.100739169120789,1.6726374506950377,2.161805284023285,1.7336728811264037,0.8491974592208862,8.15777907371521,1.0935057163238524,1.5602073073387146,9.994117438793182,1.6525569796562196,1.9672518968582153,2.66087384223938,2.1677860498428343,2.500657081604004,8.615262138843535,2.5792093634605404,2.636760699748993,10.193091654777527,0.863203251361847
19,3.271908152103424,2.145357501506805,10.47689688205719,2.0246475100517274,3.588145399093628,6.955667591094971,2.7234708070755005,2.781163048744202,1.35857253074646,10.116370511054992,2.210619568824768,1.966518747806549,3.4223976492881776,7.660415935516357,2.590269732475281,3.0856298327445986,2.157603335380554,2.9366329669952393,2.375862383842468,2.6813185691833494,3.1198513031005857,7.3802562117576604,1.4288812637329102,2.6817729473114014,2.4991737365722657,8.923407459259034,7.23852014541626,3.0235544443130493,2.4569894313812255,1.6580466508865357,3.1361209273338315,3.843274676799774,3.380413949489593,1.955187976360321,8.97467130422592,8.911153888702392,3.9212976455688473,2.0376061916351316,2.179529345035553,3.5165936589241027,7.780611896514893,1.0483951568603513,10.647133338451386,2.639111542701721,8.655537486076355,1.6564701557159425,3.3266149401664733,3.1316738724708557,1.74347163438797,2.734580886363983,6.388206803798675,1.3675220131874084,1.1605849504470824,1.8924562454223632,3.0768538117408752,9.936387908458709,6.774779272079467,1.608075785636902,2.924839723110199,2.963623547554016,6.864623022079467,10.209559667110442,8.504223239421844,10.665235269069672,3.6252387046813963,9.501478087902068,7.797280168533325,9.122878718376159,9.305443048477173,2.397624635696411,2.134688901901245,9.851122105121611,1.297802925109863,3.062352645397186,2.497648000717163,2.5907798051834106,8.475790154933929,3.2848828077316283,1.5681638836860656,1.0162619113922118,3.5298614025115964,1.9051367163658142,2.3207234740257263,1.9172979354858397,1.0422350764274597,8.529151487350465,1.1270362734794617,1.7961025595664977,10.534506607055665,1.721167492866516,2.251141548156738,2.8296364068984983,2.3560845375061032,2.986294913291931,9.250517189502714,2.956851065158844,2.9228108763694762,10.742805314064025,1.0895076394081116
20,3.333651399612427,2.3224294185638423,10.965509343147279,2.344159078598022,3.7244704127311707,7.23657819032669,3.161077070236206,3.171206200122833,1.7490821838378905,10.583104014396667,2.3681647658348086,2.163950645923614,3.8023484110832215,7.902414226531982,2.852553868293762,3.5008068561553953,2.557788002490997,3.2441753149032593,2.6627323746681215,3.129250204563141,3.227082228660583,7.720669686794281,1.4722338795661924,2.895128226280212,2.7749878525733944,9.274594140052795,7.902358114719391,3.3512006759643556,2.681425011157989,1.9258009076118467,3.465351331233978,4.173804783821105,3.8926810503005984,2.034978592395782,9.507866752147674,9.402375340461731,4.199722826480865,2.3162255764007567,2.2188626766204833,3.8335113525390625,8.09562176465988,1.221505844593048,11.252577710151671,3.030020296573639,9.194802331924437,1.9108697175979614,3.642458128929138,3.6853357076644895,2.001421666145325,2.9946521282196046,6.685384464263915,1.5500338554382322,1.4952394723892213,2.287498497962952,3.198528182506561,10.416194605827332,7.1074586629867555,1.8773185491561888,3.2285823225975037,3.236625552177429,7.318922519683837,10.886453998088836,8.881633496284485,11.251689910888672,3.9545264720916746,9.832838284969329,8.230257332324982,9.633458411693573,9.654588770866393,2.5049165964126585,2.4080375075340266,10.409764266014099,1.5962034583091735,3.319619870185852,2.5612451076507567,2.781242167949676,8.959901022911072,3.717711615562439,1.7224652409553527,1.1841500759124755,4.0030229687690735,2.1053818106651305,2.531901550292969,2.0349689245223996,0.9236549258232116,8.68773341178894,1.3055775880813598,1.9635895967483519,10.837378001213073,1.869740641117096,2.5331215143203734,3.1565936923027036,2.8051060318946837,3.353695499897003,9.808456337451934,3.385298180580139,3.2415464997291563,11.315343225002287,1.2947644472122193
21,3.6714969158172606,2.2250525236129763,11.47371141910553,2.2534746527671814,4.219986510276795,7.358018255233764,3.1662279844284056,3.0563071250915526,1.6044719099998475,11.16980369091034,2.618341982364654,2.296057569980621,4.044602704048156,8.056322050094604,3.1512074708938598,3.7994817733764648,2.52457023859024,3.3789002656936646,2.810309624671936,3.2766249537467957,3.327625775337219,7.834936094284058,1.5483015418052675,3.2598959326744077,2.957760429382324,9.688173818588256,7.825496208667755,3.7968677163124083,3.0152515411376952,1.9609923601150512,3.6055319905281067,4.452794384956359,4.2064171791076665,2.0143009662628173,9.72380084991455,9.684016954898834,4.7592037439346315,2.6197748780250545,2.2548642635345457,4.201541316509247,8.175541913509369,1.4892997741699219,11.50150601863861,3.1146023988723757,9.503095066547393,2.219537782669067,3.9997082948684692,3.8551124215126036,2.1962007880210876,3.307212972640991,6.8470183372497555,1.7403577089309692,1.5680601716041564,2.2761796832084653,3.606984543800354,10.795834171772004,7.411574840545654,1.841410970687866,3.4555043458938597,3.396682953834534,7.290428018569946,11.149268841743469,9.251444709300994,11.659229493141174,4.3515171885490425,10.139540004730225,8.32715779542923,9.913950979709625,10.160683822631837,2.4043670535087585,2.572022294998169,10.699387168884277,1.5840556263923646,3.6240616559982297,2.983710157871246,2.959420323371887,9.268615818023681,3.9822616100311277,1.7809634804725645,1.326353085041046,4.1428568840026845,2.141732347011566,2.7265865087509153,2.0789601564407345,1.042604041099548,8.821019566059112,1.3355787873268128,2.0980013728141786,11.59038907289505,1.9996825933456421,2.681569981575012,3.5163750052452083,2.9445939898490905,3.5150752782821653,10.212572836875916,3.6687700033187864,3.1147784948349,11.461660480499267,1.2662913084030152
22,4.016907036304473,2.4360108017921447,11.922982490062713,2.5466809391975405,4.393784880638123,7.62464714050293,3.6252067208290097,3.443255615234375,1.7231931209564209,11.708323049545287,2.629046607017517,2.3423993587493896,4.214435112476349,8.249091625213623,3.1114036202430726,4.071840023994446,2.4473292589187623,3.611660242080688,3.079205501079559,3.475651395320892,3.7239071249961855,7.976674664020538,1.8141728997230528,3.4410672783851624,3.136209499835968,10.082722449302674,8.021830058097839,3.7797620415687563,3.411590051651001,2.248950672149658,3.8979302048683167,4.951786208152771,4.701063644886016,2.494463121891022,10.286923074722289,10.001150476932526,4.890162193775177,2.6861747980117796,2.6137065529823302,4.364594483375549,8.410910379886626,1.7149985551834106,12.041321730613708,3.3803574204444886,9.793971240520477,2.3337447881698608,4.353306174278259,4.159314119815827,2.1567134976387026,3.337375497817993,6.938909554481506,1.9525923490524293,1.5416173696517943,2.4974230051040647,3.6626511096954344,11.172364211082458,7.629761898517608,2.0937161684036254,3.5548597931861874,3.7357178330421448,7.488415586948395,11.788263535499572,9.557390439510344,12.129349303245544,4.600574922561645,10.240305948257445,8.579172682762145,10.276113581657409,10.240276265144347,2.836243236064911,2.8596213936805728,11.249553894996643,1.6504904985427855,3.8442110419273376,3.190896189212799,3.0356080055236814,9.495938062667845,4.386570382118225,1.9392801880836488,1.6136680483818053,4.700607907772064,2.293511152267456,2.730457031726837,2.5980072617530823,1.271258842945099,9.250982010364531,1.4267679929733277,2.1723178148269655,12.174763965606688,2.1615641236305234,2.5394309401512145,3.7131203293800352,3.0575816392898556,3.746000027656555,10.760930335521698,3.861077094078064,3.543372905254364,11.829570245742799,1.307108962535858
23,4.667614734172821,2.838786399364471,12.420984303951263,2.7219914197921753,5.151596975326537,7.712316191196441,4.354799532890319,3.882341861724853,2.1460299611091616,12.108026146888733,3.0003979802131653,2.9059795260429384,4.635220372676849,8.473558020591737,3.5054558753967284,4.499979829788208,3.155327022075653,3.9846709609031676,3.2823628187179565,4.094807386398315,4.07218062877655,8.36757619380951,1.8769665479660034,3.6826679706573486,3.4216453075408935,10.45591242313385,8.37915720939636,4.133347582817077,3.6111387252807616,2.3869903564453123,4.245891988277435,5.089285624027252,4.9966500997543335,2.594799733161926,10.670456135272978,10.256164026260377,5.281682181358337,2.902701234817505,2.6029942512512205,4.949696445465088,8.691619896888733,1.8565562844276429,12.223326647281647,3.5622912764549253,10.243916368484497,2.704231858253479,4.771889770030975,4.604850792884827,2.520665979385376,3.930924892425537,7.17918051481247,2.0694580197334287,1.7538776397705078,2.4922008037567136,4.184048569202423,11.680293345451354,7.737544322013855,2.303375232219696,3.994132673740387,4.0406734347343445,7.728042554855347,12.428589558601379,9.787168824672698,12.583853471279143,5.018434166908264,10.771688628196715,9.0119274020195,10.848205935955049,10.894388735294342,2.74171701669693,3.027784216403961,11.695227789878844,1.9446076631546019,4.260107648372649,3.6524645328521728,3.323353183269501,9.971385478973389,4.375446105003357,1.8374019145965574,1.6303420901298524,5.261376237869263,2.8726506233215328,2.726860725879669,2.5522748708724974,1.4078804850578306,9.513083851337433,1.6159805297851562,2.2151306986808774,12.535497224330902,2.4629683613777162,2.8378567457199093,3.858786129951477,3.16220508813858,4.0347936153411865,11.14902204275131,4.349309945106506,3.473795759677887,12.231442284584045,1.3611196994781494
